,job_id,country,region,city,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
9563,9564,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9564,9565,GB, LND,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
9565,9566,US,Other,Other,0,1,0,Full-time,,Certification,0
9566,9567,GB, LND, London,0,1,0,Full-time,Mid-Senior level,,0
9567,9568,,,,0,1,0,,,,0
9568,9569,Other,Other, ,0,0,0,Full-time,,Certification,0
9569,9570,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9570,9571,US,Other,Other,0,0,0,Full-time,,,0
9571,9572,US, NY,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9572,9573,US, NY, New York,0,1,0,,,,0
9573,9574,,,,0,1,1,,,,0
9574,9575,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9575,9576,US,Other,Other,0,1,1,Full-time,Not Applicable,,0
9576,9577,GB,Other,Other,0,1,0,Temporary,,,0
9577,9578,US,Other, Athens,0,1,1,Contract,,Bachelor's Degree,0
9578,9579,GB,Other, London,0,1,0,Full-time,,,0
9579,9580,US,Other,Other,0,1,1,Contract,Associate,Bachelor's Degree,0
9580,9581,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Unspecified,0
9581,9582,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9582,9583,US, , ,0,1,0,Part-time,Mid-Senior level,,0
9583,9584,Other, , ,0,0,0,Full-time,,,0
9584,9585,US,Other,Other,1,1,1,Full-time,Associate,Unspecified,0
9585,9586,Other, , ,0,1,0,Full-time,Mid-Senior level,,0
9586,9587,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9587,9588,GB, ,Other,0,1,0,,,,0
9588,9589,US, NY,Other,0,1,0,Full-time,Mid-Senior level,,0
9589,9590,US, CA, ,0,1,0,Full-time,Executive,Bachelor's Degree,0
9590,9591,Other, , ,0,1,1,Full-time,Associate,Bachelor's Degree,0
9591,9592,US, IL,Other,0,1,0,Full-time,,,0
9592,9593,US,Other,Other,0,0,0,Full-time,,,0
9593,9594,,,,0,1,1,Other,Internship,Some College Coursework Completed,0
9594,9595,US, CA,Other,0,0,0,Contract,Not Applicable,Certification,0
9595,9596,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9596,9597,Other,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
9597,9598,GB, LND, London,0,1,1,Temporary,Associate,,0
9598,9599,US, NY,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
9599,9600,US,Other,Other,0,1,1,Part-time,Entry level,High School or equivalent,0
9600,9601,CA,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9601,9602,US, CA, San Francisco,0,1,1,Full-time,,,0
9602,9603,GB,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9603,9604,US,Other,Other,0,1,0,Part-time,Internship,Some College Coursework Completed,0
9604,9605,US,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
9605,9606,US,Other,Other,0,1,1,Part-time,Entry level,High School or equivalent,0
9606,9607,US,Other,Other,0,0,0,Full-time,Mid-Senior level,,0
9607,9608,US,Other,Other,1,1,1,Contract,,,0
9608,9609,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9609,9610,Other,Other,Other,0,1,1,Full-time,Associate,,0
9610,9611,GB, LND, London,0,1,0,Full-time,Entry level,Bachelor's Degree,0
9611,9612,Other,Other,Other,0,1,0,Full-time,,Bachelor's Degree,0
9612,9613,US,Other,Other,0,1,0,,,,0
9613,9614,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9614,9615,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
9615,9616,US,Other,Other,0,0,1,Full-time,Not Applicable,Unspecified,0
9616,9617,US,Other,Other,0,1,0,Temporary,Mid-Senior level,,0
9617,9618,US, CA,Other,0,1,0,Full-time,,,0
9618,9619,Other,Other,Other,0,1,1,Full-time,,,0
9619,9620,US,Other,Other,0,0,0,Full-time,,,0
9620,9621,CA,Other,Other,1,1,1,Part-time,Internship,Unspecified,0
9621,9622,US, NY,Other,0,1,1,Contract,Associate,,0
9622,9623,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
9623,9624,US,Other,Other,0,1,0,,,,0
9624,9625,US,Other,Other,0,1,1,,,,0
9625,9626,US, TX,Other,0,1,0,,,,0
9626,9627,US,Other,Other,0,1,0,,,,0
9627,9628,US,Other,Other,0,0,0,Part-time,,,0
9628,9629,Other,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
9629,9630,GR, , Athens,0,1,0,Full-time,Mid-Senior level,Master's Degree,0
9630,9631,,,,0,1,1,,Internship,,0
9631,9632,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9632,9633,GR, , Athens,0,1,1,Temporary,Internship,Bachelor's Degree,0
9633,9634,,,,0,1,0,Full-time,Entry level,High School or equivalent,0
9634,9635,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9635,9636,US, IL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9636,9637,US, , ,1,1,1,Full-time,Mid-Senior level,Unspecified,0
9637,9638,Other,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
9638,9639,Other,Other,Other,0,1,1,Full-time,Associate,,0
9639,9640,US,Other,Other,0,1,1,Full-time,Associate,Unspecified,0
9640,9641,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9641,9642,GB, LND, London,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9642,9643,GB,Other, ,0,1,0,,,,0
9643,9644,GB,Other, ,0,0,0,Contract,Mid-Senior level,Unspecified,0
9644,9645,GB, ,Other,0,1,1,Contract,Entry level,Unspecified,0
9645,9646,Other,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
9646,9647,GB,Other,Other,0,0,0,Contract,Associate,Unspecified,0
9647,9648,US, IL,Other,0,0,1,Full-time,Entry level,High School or equivalent,0
9648,9649,US, NY, New York,0,1,1,Full-time,Associate,,0
9649,9650,US,Other,Other,0,1,0,Full-time,,,0
9650,9651,US, NY, New York,0,1,0,Full-time,,,0
9651,9652,GB,Other,Other,0,1,0,Full-time,,,0
9652,9653,US, NY,Other,0,1,1,Contract,,Bachelor's Degree,0
9653,9654,US, ,Other,0,1,0,Full-time,Not Applicable,,0
9654,9655,Other,Other,Other,1,1,1,Other,Not Applicable,Unspecified,0
9655,9656,CA,Other,Other,0,0,1,Full-time,Mid-Senior level,Unspecified,0
9656,9657,Other,Other, ,0,1,0,Full-time,,,0
9657,9658,US, FL,Other,0,1,0,Contract,,,0
9658,9659,US, CA,Other,0,1,1,Full-time,Director,,0
9659,9660,US,Other,Other,0,0,0,,,,0
9660,9661,GB, LND, London,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9661,9662,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9662,9663,GR, , Athens,0,1,0,Full-time,Mid-Senior level,Master's Degree,0
9663,9664,US,Other,Other,0,0,0,Part-time,Internship,Unspecified,0
9664,9665,,,,0,1,1,,,,0
9665,9666,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
9666,9667,US, TX,Other,0,1,1,Contract,,Bachelor's Degree,0
9667,9668,US,Other,Other,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9668,9669,Other,Other,Other,0,1,0,Full-time,,,0
9669,9670,GB, LND, London,0,1,0,Full-time,Not Applicable,Bachelor's Degree,0
9670,9671,Other, , ,0,1,1,Full-time,Associate,,0
9671,9672,GR, I,Other,0,1,0,,,,0
9672,9673,US, CA,Other,0,1,0,Contract,,Bachelor's Degree,0
9673,9674,GB, ,Other,0,1,0,,Not Applicable,,0
9674,9675,US, IL,Other,0,0,0,Full-time,,,0
9675,9676,GB, ,Other,0,1,1,,Not Applicable,,0
9676,9677,US,Other,Other,0,1,1,Temporary,Associate,Bachelor's Degree,0
9677,9678,GB,Other, London,0,1,0,,,,0
9678,9679,US,Other,Other,0,1,0,Contract,,Bachelor's Degree,0
9679,9680,US,Other,Other,0,1,1,Full-time,Associate,Certification,0
9680,9681,US,Other,Other,0,1,0,,,,0
9681,9682,GB, LND, London,0,1,1,Full-time,Mid-Senior level,Unspecified,0
9682,9683,US,Other,Other,0,1,1,,Entry level,High School or equivalent,0
9683,9684,Other, , ,0,1,0,,,,0
9684,9685,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9685,9686,US, TX,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
9686,9687,US, TX,Other,0,0,0,Contract,Mid-Senior level,,0
9687,9688,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9688,9689,,,,0,1,1,,,,0
9689,9690,GR, I, Athens,0,1,0,Full-time,Mid-Senior level,,0
9690,9691,US,Other,Other,0,1,1,,Entry level,High School or equivalent,0
9691,9692,US,Other,Other,0,1,0,,,,0
9692,9693,Other, ,Other,0,1,1,Full-time,Mid-Senior level,,0
9693,9694,US,Other,Other,0,1,0,,,,0
9694,9695,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9695,9696,Other,Other,Other,0,1,0,,,,0
9696,9697,US,Other,Other,0,1,0,Full-time,Entry level,Associate Degree,0
9697,9698,GB, LND, London,0,1,0,Full-time,Associate,,0
9698,9699,US, NY,Other,0,1,0,,,,0
9699,9700,US, CA,Other,0,1,1,,,,0
9700,9701,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9701,9702,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
9702,9703,US, FL,Other,0,1,0,Full-time,Associate,High School or equivalent,0
9703,9704,,,,0,1,1,,,,0
9704,9705,Other, ,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
9705,9706,GB, ,Other,0,1,0,,,,0
9706,9707,Other, ,Other,0,1,0,Full-time,,,0
9707,9708,GB, , London,0,1,1,Full-time,Associate,Bachelor's Degree,0
9708,9709,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9709,9710,US, , ,1,1,1,Part-time,Not Applicable,Bachelor's Degree,0
9710,9711,Other, ,Other,0,0,0,Full-time,,,0
9711,9712,Other,Other,Other,0,1,1,Full-time,Not Applicable,,0
9712,9713,US,Other,Other,0,1,0,Full-time,Associate,Associate Degree,0
9713,9714,US, NY,Other,0,1,0,Contract,,Bachelor's Degree,0
9714,9715,Other, ,Other,0,1,0,Full-time,Entry level,,0
9715,9716,,,,0,1,1,Full-time,Director,,0
9716,9717,US, NY,Other,0,1,1,Contract,,Bachelor's Degree,0
9717,9718,US, CA, San Francisco,0,1,0,Full-time,Director,,0
9718,9719,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9719,9720,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,,0
9720,9721,US,Other,Other,0,1,0,Contract,,Bachelor's Degree,0
9721,9722,US, TX,Other,0,1,1,Full-time,Associate,Associate Degree,0
9722,9723,US,Other,Other,0,0,1,Full-time,Associate,Some College Coursework Completed,0
9723,9724,GB, LND, London,0,1,0,Full-time,Associate,,0
9724,9725,US, NY, New York,0,1,0,Full-time,Mid-Senior level,,0
9725,9726,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
9726,9727,US, NY,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9727,9728,Other, ,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
9728,9729,US,Other,Other,0,0,0,Full-time,,,0
9729,9730,GB,Other,Other,0,0,0,Full-time,Mid-Senior level,High School or equivalent,0
9730,9731,US,Other,Other,0,1,1,Full-time,,,0
9731,9732,Other, ,Other,0,1,0,Full-time,Mid-Senior level,Associate Degree,0
9732,9733,US,Other,Other,0,0,0,Full-time,,,0
9733,9734,US,Other,Other,0,1,0,,,,0
9734,9735,Other,Other,Other,0,1,0,Full-time,Not Applicable,,0
9735,9736,US, NY,Other,0,1,0,Full-time,Mid-Senior level,,0
9736,9737,US, CA,Other,0,1,0,Contract,,Bachelor's Degree,0
9737,9738,Other,Other,Other,0,1,1,Other,,,0
9738,9739,US,Other,Other,0,1,0,Full-time,Associate,Unspecified,0
9739,9740,US, FL,Other,0,0,0,,,,0
9740,9741,GB,Other, ,0,1,1,Contract,,Bachelor's Degree,0
9741,9742,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9742,9743,GR, , Athens,0,1,1,Full-time,Mid-Senior level,,0
9743,9744,US, TX,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9744,9745,US, NY, New York,0,1,0,Full-time,Mid-Senior level,,0
9745,9746,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9746,9747,US,Other,Other,0,0,0,Contract,,,1
9747,9748,US,Other,Other,0,1,0,,,,0
9748,9749,US,Other,Other,0,0,0,Contract,,,1
9749,9750,US,Other,Other,0,0,0,Contract,,,1
9750,9751,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9751,9752,US,Other,Other,0,0,0,Contract,,,1
9752,9753,CA,Other,Other,0,1,1,Full-time,Associate,,0
9753,9754,US,Other,Other,0,0,0,Contract,,,1
9754,9755,GB, LND, London,0,1,1,Full-time,Entry level,,0
9755,9756,US, NY, New York,0,1,1,Full-time,Entry level,Bachelor's Degree,0
9756,9757,US,Other,Other,0,0,0,Contract,,,1
9757,9758,US,Other,Other,0,0,0,Contract,,,1
9758,9759,US,Other,Other,0,1,0,Contract,,Bachelor's Degree,0
9759,9760,US, CA, San Francisco,0,1,1,Full-time,,Bachelor's Degree,0
9760,9761,US,Other,Other,0,0,0,Contract,,,1
9761,9762,US, , ,1,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9762,9763,US, TX,Other,0,0,0,Full-time,Executive,Master's Degree,0
9763,9764,Other,Other,Other,0,1,0,Part-time,Internship,Bachelor's Degree,0
9764,9765,US, CA,Other,0,1,1,Contract,Mid-Senior level,Bachelor's Degree,0
9765,9766,US, CA,Other,0,1,0,Full-time,,,0
9766,9767,CA,Other,Other,0,0,0,Full-time,Associate,High School or equivalent,0
9767,9768,US, TX,Other,0,1,1,Full-time,Executive,Bachelor's Degree,0
9768,9769,GB, ,Other,0,1,0,Full-time,,,0
9769,9770,US,Other,Other,0,1,1,Full-time,Associate,High School or equivalent,0
9770,9771,Other,Other,Other,0,1,1,Full-time,,,0
9771,9772,US, CA,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
9772,9773,US, IL,Other,0,0,0,Full-time,Entry level,,0
9773,9774,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9774,9775,Other, , ,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9775,9776,US, FL,Other,0,1,0,Full-time,,Associate Degree,0
9776,9777,US,Other,Other,1,0,0,Full-time,Mid-Senior level,,0
9777,9778,US, NY, New York,0,1,0,Part-time,Entry level,High School or equivalent,0
9778,9779,GB, ,Other,0,1,0,,,,0
9779,9780,Other,Other,Other,0,1,1,Full-time,Director,Bachelor's Degree,0
9780,9781,US, CA,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
9781,9782,US, FL,Other,0,0,0,Contract,Mid-Senior level,Bachelor's Degree,0
9782,9783,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9783,9784,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9784,9785,US, CA,Other,0,0,0,Part-time,Entry level,High School or equivalent,0
9785,9786,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9786,9787,GR, I, Athens,0,1,0,Full-time,Mid-Senior level,Master's Degree,0
9787,9788,CA,Other, ,0,1,1,Part-time,,,0
9788,9789,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9789,9790,GB,Other, London,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9790,9791,GB, ,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
9791,9792,US,Other,Other,0,0,0,Full-time,,,0
9792,9793,US, CA,Other,0,1,1,,,,0
9793,9794,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9794,9795,Other, I,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9795,9796,GB,Other, London,0,1,1,,,,0
9796,9797,US,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
9797,9798,Other,Other,Other,0,1,0,Full-time,Internship,Associate Degree,0
9798,9799,US,Other,Other,0,1,1,Full-time,Associate,Unspecified,0
9799,9800,GB,Other, London,0,1,1,Full-time,Associate,Bachelor's Degree,0
9800,9801,US, NY, New York,0,1,1,Full-time,Mid-Senior level,,0
9801,9802,US,Other,Other,0,1,0,Full-time,,,0
9802,9803,Other,Other,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
9803,9804,US, , ,0,0,1,Full-time,Director,Bachelor's Degree,0
9804,9805,US,Other,Other,0,1,1,Full-time,Associate,Master's Degree,0
9805,9806,Other,Other,Other,0,1,0,Contract,Associate,Bachelor's Degree,0
9806,9807,US, TX,Other,0,1,0,Full-time,,,0
9807,9808,GB, LND, London,0,1,1,Full-time,Associate,Professional,0
9808,9809,GR, I, Athens,0,0,0,Full-time,Mid-Senior level,,0
9809,9810,GR, , ,0,1,0,Full-time,,,0
9810,9811,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Associate Degree,0
9811,9812,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
9812,9813,GR, I,Other,0,1,0,,,,0
9813,9814,GB, LND, London,0,1,0,Full-time,,,0
9814,9815,US, FL,Other,1,1,0,Full-time,Associate,,0
9815,9816,Other, ,Other,0,0,0,Full-time,Not Applicable,High School or equivalent,0
9816,9817,Other, ,Other,0,1,0,Full-time,,Bachelor's Degree,0
9817,9818,US, CA,Other,0,1,1,Temporary,Entry level,High School or equivalent,0
9818,9819,CA,Other,Other,0,0,0,Full-time,,,0
9819,9820,US,Other,Other,0,0,0,,,,0
9820,9821,GB, LND, ,0,1,1,Contract,,,0
9821,9822,CA,Other,Other,0,1,1,Full-time,Executive,,0
9822,9823,GR, I, Athens,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9823,9824,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
9824,9825,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9825,9826,,,,0,1,0,,,,0
9826,9827,Other,Other,Other,0,1,0,Full-time,Not Applicable,,0
9827,9828,US, IL,Other,1,1,1,Full-time,Associate,Bachelor's Degree,0
9828,9829,GB,Other,Other,0,1,0,,Mid-Senior level,,0
9829,9830,US, CA,Other,0,1,1,Full-time,Associate,,0
9830,9831,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Master's Degree,0
9831,9832,US, CA,Other,0,1,1,Full-time,Mid-Senior level,High School or equivalent,1
9832,9833,Other,Other,Other,0,1,0,Full-time,Entry level,,0
9833,9834,US, NY,Other,0,1,1,Full-time,Director,Master's Degree,1
9834,9835,US, CA,Other,0,1,1,Full-time,Director,Master's Degree,1
9835,9836,US,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
9836,9837,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
9837,9838,US, CA,Other,0,1,0,Full-time,Associate,Unspecified,0
9838,9839,CA,Other,Other,0,1,1,Full-time,,,0
9839,9840,US, FL,Other,1,0,0,Contract,Associate,Bachelor's Degree,0
9840,9841,GB,Other,Other,0,1,1,,Not Applicable,,0
9841,9842,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
9842,9843,US, NY,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
9843,9844,Other, , ,0,1,0,,,,0
9844,9845,Other, ,Other,0,1,0,Temporary,Associate,,0
9845,9846,Other, ,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
9846,9847,GB,Other,Other,0,1,1,,Not Applicable,High School or equivalent,0
9847,9848,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
9848,9849,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9849,9850,US, CA, San Francisco,0,1,1,Full-time,Executive,Bachelor's Degree,0
9850,9851,,,,0,1,1,,,,0
9851,9852,US,Other,Other,0,1,0,Contract,,Bachelor's Degree,0
9852,9853,CA,Other,Other,0,1,1,Full-time,,,0
9853,9854,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9854,9855,US, TX,Other,0,1,1,Full-time,,Bachelor's Degree,0
9855,9856,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9856,9857,CA,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
9857,9858,Other,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
9858,9859,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9859,9860,US,Other,Other,0,1,0,Contract,,Bachelor's Degree,0
9860,9861,GR, I, Athens,0,0,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9861,9862,US, NY,Other,0,0,0,Full-time,Director,,0
9862,9863,US, , ,0,0,0,Full-time,,,0
9863,9864,US, ,Other,0,1,0,Full-time,,,0
9864,9865,US,Other,Other,0,1,1,Contract,Associate,Unspecified,0
9865,9866,US, NY,Other,0,1,1,Full-time,Associate,,0
9866,9867,GB, LND, London,1,1,1,Other,Not Applicable,Unspecified,0
9867,9868,GR, , Athens,0,1,1,,,,0
9868,9869,US, CA,Other,0,1,0,Contract,,Bachelor's Degree,0
9869,9870,US, IL,Other,0,1,0,Contract,,Bachelor's Degree,0
9870,9871,Other, , ,0,1,1,,,,0
9871,9872,US,Other,Other,0,1,0,Full-time,Mid-Senior level,,0
9872,9873,US,Other,Other,0,0,0,Full-time,,,0
9873,9874,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
9874,9875,Other,Other,Other,0,1,1,Full-time,Internship,Bachelor's Degree,0
9875,9876,GB, ,Other,0,1,0,,Not Applicable,High School or equivalent,0
9876,9877,Other,Other,Other,0,1,0,,,,0
9877,9878,GB, LND, London,0,1,0,Full-time,,,0
9878,9879,US, ,Other,0,1,1,Full-time,Mid-Senior level,High School or equivalent,1
9879,9880,US, CA,Other,0,0,0,Full-time,,Bachelor's Degree,0
9880,9881,CA,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9881,9882,US, NY, New York,0,1,1,Full-time,Associate,High School or equivalent,0
9882,9883,US,Other,Other,0,0,0,Full-time,,,0
9883,9884,US,Other, ,0,1,0,,,,0
9884,9885,US,Other,Other,0,1,0,Full-time,Associate,,0
9885,9886,US, IL,Other,0,1,1,Contract,,Bachelor's Degree,0
9886,9887,US,Other,Other,0,0,0,Full-time,Mid-Senior level,Unspecified,0
9887,9888,GR, I, Athens,0,1,0,Full-time,Entry level,Bachelor's Degree,0
9888,9889,US,Other,Other,0,1,0,,,,0
9889,9890,GR, I,Other,0,1,1,Full-time,Entry level,,0
9890,9891,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
9891,9892,Other, ,Other,0,1,1,Full-time,,,0
9892,9893,US, FL,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9893,9894,US, , ,0,0,0,Full-time,Associate,Unspecified,0
9894,9895,US, NY, New York,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
9895,9896,US,Other,Other,0,1,0,Full-time,Entry level,,0
9896,9897,US, , ,0,1,0,Full-time,Executive,Bachelor's Degree,0
9897,9898,Other,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
9898,9899,GB, , ,0,1,0,Full-time,,,0
9899,9900,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
9900,9901,US,Other,Other,0,1,1,Part-time,Internship,Some College Coursework Completed,0
9901,9902,GB, ,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
9902,9903,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
9903,9904,US, CA,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
9904,9905,US, NY,Other,0,1,1,Full-time,,Bachelor's Degree,0
9905,9906,,,,0,1,1,,,,0
9906,9907,US,Other,Other,0,1,0,Full-time,,,0
9907,9908,US,Other,Other,0,1,0,Full-time,Associate,,0
9908,9909,Other,Other,Other,0,1,0,Full-time,,Master's Degree,0
9909,9910,US, NY,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
9910,9911,US,Other,Other,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
9911,9912,US,Other,Other,0,0,1,Part-time,,,0
9912,9913,US,Other,Other,0,1,0,Contract,,,0
9913,9914,Other,Other,Other,0,1,0,Part-time,Mid-Senior level,Bachelor's Degree,0
9914,9915,US,Other,Other,0,1,1,Part-time,,,0
9915,9916,GB, LND,Other,0,1,1,Temporary,Internship,High School or equivalent,0
9916,9917,Other,Other,Other,0,1,1,Full-time,,,0
9917,9918,US, TX,Other,0,1,0,Full-time,,,0
9918,9919,GB, LND, London,0,1,0,Full-time,,,0
9919,9920,CA,Other,Other,0,1,1,Full-time,Not Applicable,Bachelor's Degree,0
9920,9921,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
